Linea;Arreglo;X;Y;Z;Resistivity
TRE07;Gradiente;322,64;201,92;21,86;12,28
TRE07;Gradiente;247,12;143,39;-2,7;14,71
TRE07;Gradiente;254,67;149,25;-2,83;14,54
TRE07;Gradiente;209,36;114,13;11,63;16,72
TRE07;Gradiente;352,84;225,33;8,47;13,58
TRE07;Gradiente;262,22;155,1;-2,97;14,43
TRE07;Gradiente;375,5;242,89;8,7;13,51
TRE07;Gradiente;360,39;231,19;8,61;13,61
TRE07;Gradiente;216,92;119,98;11,5;16,4
TRE07;Gradiente;224,47;125,84;11,38;16,06
TRE07;Gradiente;232,02;131,69;11,26;15,57
TRE07;Gradiente;239,57;137,54;11,13;15,19
TRE07;Gradiente;247,12;143,39;11,0;14,82
TRE07;Gradiente;254,67;149,25;10,87;14,52
TRE07;Gradiente;262,22;155,1;10,73;14,25
TRE07;Gradiente;269,78;160,95;10,58;14,02
TRE07;Gradiente;277,33;166,8;10,43;13,88
TRE07;Gradiente;284,88;172,66;10,33;13,8
TRE07;Gradiente;292,43;178,51;10,22;13,68
TRE07;Gradiente;299,98;184,36;10,09;13,56
TRE07;Gradiente;307,53;190,22;9,94;13,52
TRE07;Gradiente;315,08;196,07;9,75;13,5
TRE07;Gradiente;322,64;201,92;9,48;13,5
TRE07;Gradiente;330,19;207,77;9,14;13,49
TRE07;Gradiente;337,74;213,63;8,66;13,49
TRE07;Gradiente;345,29;219,48;8,41;13,53
TRE07;Gradiente;383,05;248,74;8,5;13,43
TRE07;Gradiente;500,09;339,46;17,06;9,06
TRE07;Gradiente;443,46;295,57;41,05;10,28
TRE07;Gradiente;367,94;237,04;8,74;13,59
TRE07;Gradiente;481,22;324,83;28,98;9,31
TRE07;Gradiente;330,19;207,77;42,68;8,69
TRE07;Gradiente;337,74;213,63;41,79;8,96
TRE07;Gradiente;345,29;219,48;41,39;9,55
TRE07;Gradiente;352,84;225,33;41,65;10,45
TRE07;Gradiente;360,39;231,19;42,12;11,51
TRE07;Gradiente;367,94;237,04;42,64;12,43
TRE07;Gradiente;375,5;242,89;42,76;12,85
TRE07;Gradiente;383,05;248,74;42,42;12,88
TRE07;Gradiente;390,6;254,6;41,83;12,79
TRE07;Gradiente;398,15;260,45;41,4;12,45
TRE07;Gradiente;405,7;266,3;41,54;11,94
TRE07;Gradiente;413,25;272,16;41,94;11,44
TRE07;Gradiente;420,8;278,01;41,99;11,03
TRE07;Gradiente;428,36;283,86;41,69;10,72
TRE07;Gradiente;435,91;289,71;41,4;10,49
TRE07;Gradiente;451,01;301,42;40,48;10,06
TRE07;Gradiente;458,56;307,27;39,73;9,86
TRE07;Gradiente;292,43;178,51;44,63;9,42
TRE07;Gradiente;466,11;313,12;39,17;9,66
TRE07;Gradiente;488,77;330,68;28,71;9,22
TRE07;Gradiente;307,53;190,22;44,23;8,76
TRE07;Gradiente;315,08;196,07;43,87;8,63
TRE07;Gradiente;530,3;362,87;42,97;10,01
TRE07;Gradiente;299,98;184,36;34,02;10,72
TRE07;Gradiente;545,4;374,58;42,67;7,82
TRE07;Gradiente;560,51;386,28;44,08;6,36
TRE07;Gradiente;167,83;81,94;46,76;18,19
TRE07;Gradiente;182,93;93,64;46,43;18,08
TRE07;Gradiente;194,26;102,42;46,17;17,76
TRE07;Gradiente;201,81;108,28;46,03;17,6
TRE07;Gradiente;209,36;114,13;45,93;17,41
TRE07;Gradiente;216,92;119,98;45,84;17,1
TRE07;Gradiente;224,47;125,84;45,74;16,68
TRE07;Gradiente;232,02;131,69;45,63;16,11
TRE07;Gradiente;239,57;137,54;45,51;15,48
TRE07;Gradiente;247,12;143,39;45,39;14,75
TRE07;Gradiente;254,67;149,25;45,26;13,8
TRE07;Gradiente;262,22;155,1;45,09;12,69
TRE07;Gradiente;269,78;160,95;44,84;11,57
TRE07;Gradiente;277,33;166,8;44,65;10,62
TRE07;Gradiente;284,88;172,66;44,65;9,93
TRE07;Gradiente;322,64;201,92;43,35;8,63
TRE07;Gradiente;315,08;196,07;33,53;10,49
TRE07;Gradiente;269,78;160,95;-3,11;14,4
TRE07;Gradiente;307,53;190,22;33,81;10,55
TRE07;Gradiente;337,74;213,63;31,84;10,78
TRE07;Gradiente;345,29;219,48;31,5;11,23
TRE07;Gradiente;352,84;225,33;31,69;11,86
TRE07;Gradiente;360,39;231,19;32,03;12,52
TRE07;Gradiente;367,94;237,04;32,39;13,03
TRE07;Gradiente;375,5;242,89;32,44;13,21
TRE07;Gradiente;383,05;248,74;32,16;13,17
TRE07;Gradiente;390,6;254,6;31,69;13,09
TRE07;Gradiente;398,15;260,45;31,33;12,84
TRE07;Gradiente;405,7;266,3;31,41;12,45
TRE07;Gradiente;413,25;272,16;31,68;11,98
TRE07;Gradiente;420,8;278,01;31,68;11,5
TRE07;Gradiente;428,36;283,86;31,43;11,08
TRE07;Gradiente;435,91;289,71;31,18;10,73
TRE07;Gradiente;443,46;295,57;30,88;10,41
TRE07;Gradiente;451,01;301,42;30,41;10,13
TRE07;Gradiente;458,56;307,27;29,79;9,86
TRE07;Gradiente;466,11;313,12;29,31;9,64
TRE07;Gradiente;500,09;339,46;27,82;9,15
TRE07;Gradiente;500,09;339,46;37,48;9,52
TRE07;Gradiente;488,77;330,68;38,52;9,5
TRE07;Gradiente;473,66;318,98;29,17;9,49
TRE07;Gradiente;330,19;207,77;32,58;10,55
TRE07;Gradiente;515,2;351,17;36,02;9,54
TRE07;Gradiente;530,3;362,87;34,66;9,19
TRE07;Gradiente;545,4;374,58;34,37;7,86
TRE07;Gradiente;182,93;93,64;35,99;17,65
TRE07;Gradiente;194,26;102,42;35,76;17,4
TRE07;Gradiente;201,81;108,28;35,62;17,3
TRE07;Gradiente;209,36;114,13;35,51;17,11
TRE07;Gradiente;216,92;119,98;35,4;16,82
TRE07;Gradiente;224,47;125,84;35,29;16,43
TRE07;Gradiente;232,02;131,69;35,18;15,94
TRE07;Gradiente;239,57;137,54;35,05;15,39
TRE07;Gradiente;247,12;143,39;34,92;14,83
TRE07;Gradiente;254,67;149,25;34,8;14,14
TRE07;Gradiente;262,22;155,1;34,65;13,42
TRE07;Gradiente;269,78;160,95;34,43;12,7
TRE07;Gradiente;277,33;166,8;34,27;11,99
TRE07;Gradiente;284,88;172,66;34,22;11,4
TRE07;Gradiente;292,43;178,51;34,16;10,98
TRE07;Gradiente;322,64;201,92;33,12;10,49
TRE07;Gradiente;481,22;324,83;38,82;9,5
TRE07;Gradiente;515,2;351,17;44,49;10,54
TRE07;DipoloDipolo;345,29;219,48;88,26;9,96
TRE07;Gradiente;390,6;254,6;-20,31;13,57
TRE07;DipoloDipolo;428,36;283,86;92,76;5,94
TRE07;DipoloDipolo;435,91;289,71;91,89;6,54
TRE07;DipoloDipolo;443,46;295,57;90,89;6,04
TRE07;DipoloDipolo;451,01;301,42;89,17;7,24
TRE07;DipoloDipolo;458,56;307,27;87,1;7,31
TRE07;DipoloDipolo;466,11;313,12;85,73;8,62
TRE07;DipoloDipolo;473,66;318,98;85,54;5,62
TRE07;DipoloDipolo;481,22;324,83;85,23;5,67
TRE07;DipoloDipolo;488,77;330,68;84,65;6,17
TRE07;DipoloDipolo;500,09;339,46;82,46;5,27
TRE07;DipoloDipolo;515,2;351,17;79,47;7,56
TRE07;DipoloDipolo;530,3;362,87;77,0;14,98
TRE07;DipoloDipolo;545,4;374,58;76,66;14,72
TRE07;DipoloDipolo;560,51;386,28;79,4;15,37
TRE07;DipoloDipolo;575,61;397,99;82,54;14,41
TRE07;DipoloDipolo;590,71;409,7;86,43;18,7
TRE07;DipoloDipolo;605,82;421,4;90,41;2,98
TRE07;DipoloDipolo;620,92;433,11;91,57;5,48
TRE07;DipoloDipolo;390,6;254,6;91,35;10,89
TRE07;Gradiente;292,43;178,51;-3,48;14,31
TRE07;DipoloDipolo;247,12;143,39;99,86;12,35
TRE07;DipoloDipolo;636,02;444,81;89,81;15,5
TRE07;DipoloDipolo;420,8;278,01;93,7;7,02
TRE07;DipoloDipolo;398,15;260,45;90,11;12,38
TRE07;DipoloDipolo;254,67;149,25;99,77;11,9
TRE07;DipoloDipolo;262,22;155,1;99,29;10,23
TRE07;DipoloDipolo;269,78;160,95;98,11;9,12
TRE07;DipoloDipolo;277,33;166,8;97,5;6,65
TRE07;DipoloDipolo;284,88;172,66;98,44;4,54
TRE07;DipoloDipolo;292,43;178,51;99,36;3,68
TRE07;DipoloDipolo;299,98;184,36;99,02;3,42
TRE07;DipoloDipolo;307,53;190,22;97,74;3,53
TRE07;DipoloDipolo;315,08;196,07;96,08;4,47
TRE07;DipoloDipolo;322,64;201,92;94,04;5,89
TRE07;DipoloDipolo;330,19;207,77;91,74;8,66
TRE07;DipoloDipolo;337,74;213,63;89,2;8,9
TRE07;DipoloDipolo;352,84;225,33;89,26;12,73
TRE07;DipoloDipolo;360,39;231,19;91,11;11,13
TRE07;DipoloDipolo;367,94;237,04;93,48;10,91
TRE07;DipoloDipolo;375,5;242,89;94,47;8,33
TRE07;DipoloDipolo;383,05;248,74;93,38;8,87
TRE07;DipoloDipolo;413,25;272,16;93,04;10,84
TRE07;DipoloDipolo;405,7;266,3;91,0;11,75
TRE07;DipoloDipolo;62,11;0,0;92,95;5,82
TRE07;DipoloDipolo;299,98;184,36;94,87;15,6
TRE07;DipoloDipolo;307,53;190,22;93,75;15,6
TRE07;DipoloDipolo;337,74;213,63;85,98;11,91
TRE07;DipoloDipolo;345,29;219,48;85,1;11,67
TRE07;DipoloDipolo;352,84;225,33;86,02;8,62
TRE07;DipoloDipolo;360,39;231,19;87,71;6,96
TRE07;DipoloDipolo;367,94;237,04;89,86;4,48
TRE07;DipoloDipolo;375,5;242,89;90,73;5,48
TRE07;DipoloDipolo;383,05;248,74;89,74;4,75
TRE07;DipoloDipolo;390,6;254,6;87,89;4,8
TRE07;DipoloDipolo;398,15;260,45;86,75;5,66
TRE07;DipoloDipolo;405,7;266,3;87,55;5,4
TRE07;DipoloDipolo;413,25;272,16;89,38;8,36
TRE07;DipoloDipolo;420,8;278,01;89,96;8,18
TRE07;DipoloDipolo;428,36;283,86;89,11;6,69
TRE07;DipoloDipolo;435,91;289,71;88,32;6,7
TRE07;DipoloDipolo;443,46;295,57;87,4;6,98
TRE07;DipoloDipolo;451,01;301,42;85,81;7,57
TRE07;DipoloDipolo;458,56;307,27;83,89;6,57
TRE07;DipoloDipolo;466,11;313,12;82,61;5,36
TRE07;Gradiente;299,98;184,36;44,48;9,03
TRE07;DipoloDipolo;107,42;35,12;94,7;6,91
TRE07;DipoloDipolo;92,32;23,41;94,41;5,9
TRE07;DipoloDipolo;473,66;318,98;82,42;6,36
TRE07;DipoloDipolo;330,19;207,77;88,34;12,86
TRE07;DipoloDipolo;130,07;52,68;96,41;4,8
TRE07;DipoloDipolo;152,73;70,23;97,64;5,29
TRE07;DipoloDipolo;167,83;81,94;97,15;5,6
TRE07;DipoloDipolo;182,93;93,64;96,31;5,76
TRE07;DipoloDipolo;194,26;102,42;95,66;7,01
TRE07;DipoloDipolo;201,81;108,28;95,46;7,54
TRE07;DipoloDipolo;209,36;114,13;95,54;8,22
TRE07;DipoloDipolo;216,92;119,98;95,64;6,16
TRE07;DipoloDipolo;224,47;125,84;95,77;5,94
TRE07;DipoloDipolo;232,02;131,69;95,85;5,78
TRE07;DipoloDipolo;239,57;137,54;95,8;5,7
TRE07;DipoloDipolo;247,12;143,39;95,72;5,79
TRE07;DipoloDipolo;254,67;149,25;95,62;6,68
TRE07;DipoloDipolo;262,22;155,1;95,19;8,28
TRE07;DipoloDipolo;269,78;160,95;94,15;9,24
TRE07;DipoloDipolo;277,33;166,8;93,61;13,72
TRE07;DipoloDipolo;284,88;172,66;94,4;14,53
TRE07;DipoloDipolo;292,43;178,51;95,18;16,36
TRE07;DipoloDipolo;322,64;201,92;90,44;13,71
TRE07;DipoloDipolo;77,21;11,71;93,28;5,07
TRE07;Gradiente;352,84;225,33;-36,23;14,14
TRE07;Gradiente;277,33;166,8;-3,25;14,35
TRE07;DipoloDipolo;239,57;137,54;99,94;14,02
TRE07;DipoloDipolo;224,47;125,84;99,86;7,57
TRE07;Gradiente;247,12;143,39;-17,75;14,36
TRE07;Gradiente;254,67;149,25;-17,88;14,35
TRE07;Gradiente;262,22;155,1;-18,01;14,46
TRE07;Gradiente;269,78;160,95;-18,15;14,56
TRE07;Gradiente;277,33;166,8;-18,28;14,62
TRE07;Gradiente;284,88;172,66;-18,4;14,66
TRE07;Gradiente;292,43;178,51;-18,53;14,65
TRE07;Gradiente;299,98;184,36;-18,66;14,61
TRE07;Gradiente;307,53;190,22;-18,79;14,52
TRE07;Gradiente;315,08;196,07;-18,93;14,44
TRE07;Gradiente;322,64;201,92;-19,11;14,39
TRE07;Gradiente;330,19;207,77;-19,32;14,33
TRE07;Gradiente;337,74;213,63;-19,61;14,23
TRE07;Gradiente;345,29;219,48;-19,79;14,11
TRE07;Gradiente;352,84;225,33;-19,83;14,0
TRE07;Gradiente;360,39;231,19;-19,84;13,89
TRE07;Gradiente;367,94;237,04;-19,86;13,79
TRE07;Gradiente;375,5;242,89;-19,96;13,7
TRE07;Gradiente;383,05;248,74;-20,11;13,62
TRE07;Gradiente;435,91;289,71;-6,05;11,93
TRE07;Gradiente;451,01;301,42;-6,5;10,71
TRE07;Gradiente;458,56;307,27;-6,84;9,84
TRE07;Gradiente;443,46;295,57;-6,24;11,35
TRE07;Gradiente;299,98;184,36;-3,61;14,26
TRE07;Gradiente;307,53;190,22;-3,75;14,18
TRE07;Gradiente;315,08;196,07;-3,92;14,14
TRE07;Gradiente;322,64;201,92;-4,13;14,12
TRE07;Gradiente;330,19;207,77;-4,41;14,07
TRE07;Gradiente;337,74;213,63;-4,79;14,0
TRE07;Gradiente;345,29;219,48;-5,01;13,93
TRE07;Gradiente;352,84;225,33;-5,0;13,85
TRE07;Gradiente;360,39;231,19;-4,94;13,77
TRE07;Gradiente;367,94;237,04;-4,88;13,7
TRE07;Gradiente;375,5;242,89;-4,95;13,62
TRE07;Gradiente;383,05;248,74;-5,13;13,53
TRE07;Gradiente;390,6;254,6;-5,38;13,46
TRE07;Gradiente;398,15;260,45;-5,59;13,35
TRE07;Gradiente;405,7;266,3;-5,64;13,25
TRE07;Gradiente;413,25;272,16;-5,63;13,14
TRE07;Gradiente;420,8;278,01;-5,72;12,81
TRE07;Gradiente;428,36;283,86;-5,88;12,45
TRE07;Gradiente;239,57;137,54;-17,62;14,55
TRE07;DipoloDipolo;315,08;196,07;92,27;15,98
TRE07;DipoloDipolo;232,02;131,69;99,98;10,81
TRE07;Gradiente;405,7;266,3;-20,57;13,44
TRE07;Gradiente;413,25;272,16;-20,62;13,39
TRE07;Gradiente;390,6;254,6;-36,76;13,74
TRE07;Gradiente;398,15;260,45;-36,93;13,74
TRE07;Gradiente;405,7;266,3;-37,02;13,79
TRE07;Gradiente;413,25;272,16;-37,1;13,88
TRE07;Gradiente;420,8;278,01;-37,22;14,05
TRE07;Gradiente;428,36;283,86;-37,36;14,53
TRE07;Gradiente;435,91;289,71;-37,5;15,63
TRE07;DipoloDipolo;62,11;0,0;96,35;5,79
TRE07;DipoloDipolo;77,21;11,71;96,74;5,74
TRE07;DipoloDipolo;92,32;23,41;98,01;5,92
TRE07;DipoloDipolo;107,42;35,12;98,36;6,43
TRE07;DipoloDipolo;130,07;52,68;100,36;4,71
TRE07;DipoloDipolo;152,73;70,23;101,84;4,42
TRE07;DipoloDipolo;167,83;81,94;101,3;3,52
TRE07;DipoloDipolo;182,93;93,64;100,37;3,89
TRE07;DipoloDipolo;194,26;102,42;99,65;4,59
TRE07;DipoloDipolo;201,81;108,28;99,43;5,37
TRE07;DipoloDipolo;209,36;114,13;99,55;6,92
TRE07;DipoloDipolo;216,92;119,98;99,68;5,71
TRE07;Gradiente;284,88;172,66;-3,36;14,33
TRE07;Gradiente;398,15;260,45;-20,49;13,51
TRE07;Gradiente;375,5;242,89;-36,45;13,83
TRE07;Gradiente;360,39;231,19;-36,28;14,03
TRE07;Gradiente;420,8;278,01;-20,73;13,32
TRE07;Gradiente;428,36;283,86;-20,88;13,25
TRE07;Gradiente;435,91;289,71;-21,03;12,82
TRE07;Gradiente;443,46;295,57;-21,19;11,81
TRE07;Gradiente;247,12;143,39;-34,26;12,96
TRE07;Gradiente;254,67;149,25;-34,39;13,88
TRE07;Gradiente;262,22;155,1;-34,52;14,42
TRE07;Gradiente;269,78;160,95;-34,65;14,66
TRE07;Gradiente;277,33;166,8;-34,78;14,8
TRE07;Gradiente;284,88;172,66;-34,9;14,88
TRE07;Gradiente;292,43;178,51;-35,03;14,89
TRE07;Gradiente;299,98;184,36;-35,16;14,85
TRE07;Gradiente;307,53;190,22;-35,29;14,76
TRE07;Gradiente;315,08;196,07;-35,43;14,64
TRE07;Gradiente;322,64;201,92;-35,58;14,55
TRE07;Gradiente;330,19;207,77;-35,77;14,48
TRE07;Gradiente;337,74;213,63;-36,0;14,38
TRE07;Gradiente;345,29;219,48;-36,16;14,26
TRE07;Gradiente;383,05;248,74;-36,59;13,77
TRE07;Gradiente;473,66;318,98;39,02;9,54
TRE07;Gradiente;428,36;283,86;80,76;6,76
TRE07;Gradiente;367,94;237,04;-36,34;13,92
TRE07;Gradiente;481,22;324,83;47,67;9,6
TRE07;Gradiente;152,73;70,23;88,26;10,66
TRE07;Gradiente;167,83;81,94;87,84;10,91
TRE07;Gradiente;182,93;93,64;87,18;10,52
TRE07;Gradiente;194,26;102,42;86,67;10,18
TRE07;Gradiente;201,81;108,28;86,48;8,67
TRE07;Gradiente;209,36;114,13;86,51;8,57
TRE07;Gradiente;216,92;119,98;86,54;7,88
TRE07;Gradiente;224,47;125,84;86,59;7,8
TRE07;Gradiente;232,02;131,69;86,61;7,52
TRE07;Gradiente;239,57;137,54;86,53;7,32
TRE07;Gradiente;247,12;143,39;86,43;7,39
TRE07;Gradiente;254,67;149,25;86,32;7,35
TRE07;Gradiente;262,22;155,1;85,98;7,33
TRE07;Gradiente;269,78;160,95;85,21;7,21
TRE07;Gradiente;277,33;166,8;84,78;8,23
TRE07;Gradiente;284,88;172,66;85,31;9,91
TRE07;Gradiente;292,43;178,51;85,82;11,17
TRE07;Gradiente;299,98;184,36;85,56;11,19
TRE07;Gradiente;307,53;190,22;84,74;12,55
TRE07;Gradiente;620,92;433,11;85,04;9,29
TRE07;Gradiente;92,32;23,41;86,16;8,01
TRE07;Gradiente;107,42;35,12;86,32;9,37
TRE07;Gradiente;77,21;11,71;85,3;7,73
TRE07;Gradiente;420,8;278,01;87,41;7,81
TRE07;Gradiente;428,36;283,86;86,62;6,85
TRE07;Gradiente;435,91;289,71;85,88;6,46
TRE07;Gradiente;443,46;295,57;85,01;7,08
TRE07;Gradiente;451,01;301,42;83,52;7,23
TRE07;Gradiente;458,56;307,27;81,69;6,25
TRE07;Gradiente;466,11;313,12;80,46;5,64
TRE07;Gradiente;473,66;318,98;80,28;6,13
TRE07;Gradiente;481,22;324,83;79,99;7,38
TRE07;Gradiente;488,77;330,68;79,47;8,37
TRE07;Gradiente;500,09;339,46;77,46;6,83
TRE07;Gradiente;515,2;351,17;74,72;9,57
TRE07;Gradiente;530,3;362,87;72,42;12,09
TRE07;Gradiente;545,4;374,58;72,09;8,44
TRE07;Gradiente;560,51;386,28;74,59;8,41
TRE07;Gradiente;575,61;397,99;77,42;5,96
TRE07;Gradiente;590,71;409,7;80,8;9,44
TRE07;Gradiente;605,82;421,4;84,12;9,33
TRE07;Gradiente;130,07;52,68;87,48;8,43
TRE07;Gradiente;315,08;196,07;83,62;12,88
TRE07;Gradiente;413,25;272,16;86,88;7,91
TRE07;Gradiente;330,19;207,77;80,48;10,92
TRE07;Gradiente;337,74;213,63;78,51;10,27
TRE07;Gradiente;545,4;374,58;67,55;7,84
TRE07;Gradiente;560,51;386,28;69,84;6,62
TRE07;Gradiente;575,61;397,99;72,39;3,7
TRE07;Gradiente;590,71;409,7;75,36;7,75
TRE07;Gradiente;605,82;421,4;78,17;14,63
TRE07;Gradiente;620,92;433,11;78,88;18,58
TRE07;Gradiente;92,32;23,41;79,8;9,82
TRE07;Gradiente;107,42;35,12;79,88;11,04
TRE07;Gradiente;130,07;52,68;80,72;11,13
TRE07;Gradiente;152,73;70,23;81,24;14,34
TRE07;Gradiente;167,83;81,94;80,86;15,33
TRE07;Gradiente;182,93;93,64;80,3;15,15
TRE07;Gradiente;194,26;102,42;79,86;14,17
TRE07;Gradiente;201,81;108,28;79,69;12,68
TRE07;Gradiente;209,36;114,13;79,68;12,45
TRE07;Gradiente;216,92;119,98;79,67;11,83
TRE07;Gradiente;224,47;125,84;79,68;11,58
TRE07;Gradiente;232,02;131,69;79,66;11,23
TRE07;Gradiente;239,57;137,54;79,57;10,84
TRE07;Gradiente;481,22;324,83;74,88;7,45
TRE07;Gradiente;322,64;201,92;82,18;11,77
TRE07;Gradiente;515,2;351,17;70,03;11,65
TRE07;Gradiente;488,77;330,68;74,39;8,27
TRE07;Gradiente;345,29;219,48;77,76;10,15
TRE07;Gradiente;352,84;225,33;78,51;8,14
TRE07;Gradiente;360,39;231,19;79,88;8,01
TRE07;Gradiente;367,94;237,04;81,57;6,74
TRE07;Gradiente;375,5;242,89;82,22;6,49
TRE07;Gradiente;383,05;248,74;81,42;5,7
TRE07;Gradiente;390,6;254,6;79,93;6,01
TRE07;Gradiente;398,15;260,45;78,98;6,19
TRE07;Gradiente;405,7;266,3;79,6;5,34
TRE07;Gradiente;413,25;272,16;81,02;7,14
TRE07;Gradiente;420,8;278,01;81,45;7,42
TRE07;Gradiente;375,5;242,89;68,55;9,66
TRE07;Gradiente;435,91;289,71;80,12;6,57
TRE07;Gradiente;443,46;295,57;79,36;6,86
TRE07;Gradiente;451,01;301,42;78,05;6,9
TRE07;Gradiente;458,56;307,27;76,43;6,43
TRE07;Gradiente;466,11;313,12;75,33;6,11
TRE07;Gradiente;473,66;318,98;75,15;6,58
TRE07;Gradiente;530,3;362,87;67,88;11,93
TRE07;Gradiente;224,47;125,84;92,99;6,17
TRE07;Gradiente;488,77;330,68;47,34;9,83
TRE07;Gradiente;405,7;266,3;85,19;5,08
TRE07;Gradiente;390,6;254,6;85,52;5,11
TRE07;Gradiente;322,64;201,92;93,24;9,01
TRE07;Gradiente;330,19;207,77;91,0;11,21
TRE07;Gradiente;337,74;213,63;88,51;10,14
TRE07;Gradiente;345,29;219,48;87,58;9,88
TRE07;Gradiente;352,84;225,33;88,56;10,59
TRE07;Gradiente;360,39;231,19;90,37;8,33
TRE07;Gradiente;367,94;237,04;92,68;7,19
TRE07;Gradiente;375,5;242,89;93,64;5,62
TRE07;Gradiente;383,05;248,74;92,58;5,8
TRE07;Gradiente;390,6;254,6;90,59;7,16
TRE07;Gradiente;398,15;260,45;89,38;8,72
TRE07;Gradiente;405,7;266,3;90,25;8,66
TRE07;Gradiente;413,25;272,16;92,23;9,16
TRE07;Gradiente;420,8;278,01;92,87;6,97
TRE07;Gradiente;428,36;283,86;91,96;6,62
TRE07;Gradiente;435,91;289,71;91,11;7,04
TRE07;Gradiente;443,46;295,57;90,13;6,53
TRE07;Gradiente;451,01;301,42;88,44;7,36
TRE07;Gradiente;458,56;307,27;86,41;7,46
TRE07;Gradiente;284,88;172,66;97,53;6,91
TRE07;Gradiente;299,98;184,36;98,07;5,9
TRE07;Gradiente;307,53;190,22;96,84;5,99
TRE07;Gradiente;292,43;178,51;98,4;6,2
TRE07;Gradiente;92,32;23,41;97,22;7,71
TRE07;Gradiente;107,42;35,12;97,55;8,25
TRE07;Gradiente;130,07;52,68;99,47;5,8
TRE07;Gradiente;152,73;70,23;100,88;4,86
TRE07;Gradiente;167,83;81,94;100,36;4,68
TRE07;Gradiente;182,93;93,64;99,45;4,97
TRE07;Gradiente;194,26;102,42;98,75;5,55
TRE07;Gradiente;201,81;108,28;98,54;6,74
TRE07;Gradiente;209,36;114,13;98,65;7,34
TRE07;Gradiente;216,92;119,98;98,77;5,63
TRE07;Gradiente;224,47;125,84;98,93;6,4
TRE07;Gradiente;232,02;131,69;99,04;7,84
TRE07;Gradiente;239,57;137,54;99,0;9,22
TRE07;Gradiente;247,12;143,39;98,92;8,58
TRE07;Gradiente;254,67;149,25;98,82;9,32
TRE07;Gradiente;262,22;155,1;98,36;9,96
TRE07;Gradiente;269,78;160,95;97,21;10,62
TRE07;Gradiente;277,33;166,8;96,63;9,37
TRE07;Gradiente;315,08;196,07;95,23;7,18
TRE07;Gradiente;500,09;339,46;72,55;8,22
TRE07;Gradiente;398,15;260,45;84,45;5,82
TRE07;Gradiente;232,02;131,69;93,05;6,11
TRE07;Gradiente;488,77;330,68;84,0;5,93
TRE07;Gradiente;247,12;143,39;92,9;6,12
TRE07;Gradiente;254,67;149,25;92,8;6,5
TRE07;Gradiente;262,22;155,1;92,4;7,25
TRE07;Gradiente;269,78;160,95;91,45;7,21
TRE07;Gradiente;277,33;166,8;90,95;10,35
TRE07;Gradiente;284,88;172,66;91,65;12,06
TRE07;Gradiente;292,43;178,51;92,33;11,97
TRE07;Gradiente;299,98;184,36;92,04;11,87
TRE07;Gradiente;307,53;190,22;91,02;12,95
TRE07;Gradiente;315,08;196,07;89,67;12,97
TRE07;Gradiente;322,64;201,92;87,97;12,42
TRE07;Gradiente;337,74;213,63;83,78;10,73
TRE07;Gradiente;345,29;219,48;82,94;10,99
TRE07;Gradiente;352,84;225,33;83,81;8,43
TRE07;Gradiente;360,39;231,19;85,39;7,24
TRE07;Gradiente;367,94;237,04;87,38;5,56
TRE07;Gradiente;375,5;242,89;88,18;6,27
TRE07;Gradiente;383,05;248,74;87,26;5,45
TRE07;Gradiente;239,57;137,54;92,99;5,7
TRE07;Gradiente;247,12;143,39;79,47;10,51
TRE07;Gradiente;473,66;318,98;84,87;5,7
TRE07;Gradiente;216,92;119,98;92,89;6,38
TRE07;Gradiente;500,09;339,46;81,83;5,99
TRE07;Gradiente;515,2;351,17;78,88;8,1
TRE07;Gradiente;530,3;362,87;76,43;13,03
TRE07;Gradiente;545,4;374,58;76,09;10,38
TRE07;Gradiente;560,51;386,28;78,8;10,24
TRE07;Gradiente;575,61;397,99;81,9;9,44
TRE07;Gradiente;590,71;409,7;85,7;16,84
TRE07;Gradiente;605,82;421,4;89,58;4,1
TRE07;Gradiente;620,92;433,11;90,7;3,02
TRE07;Gradiente;77,21;11,71;90,91;6,42
TRE07;Gradiente;92,32;23,41;91,95;7,57
TRE07;Gradiente;107,42;35,12;92,2;8,51
TRE07;Gradiente;130,07;52,68;93,71;6,59
TRE07;Gradiente;152,73;70,23;94,79;6,93
TRE07;Gradiente;167,83;81,94;94,32;6,99
TRE07;Gradiente;182,93;93,64;93,55;6,76
TRE07;Gradiente;194,26;102,42;92,95;8,15
TRE07;Gradiente;201,81;108,28;92,75;7,15
TRE07;Gradiente;209,36;114,13;92,82;7,42
TRE07;Gradiente;481,22;324,83;84,56;6,39
TRE07;Gradiente;254,67;149,25;79,35;9,54
TRE07;DipoloDipolo;481,22;324,83;82,12;6,4
TRE07;Gradiente;435,91;289,71;73,78;7,75
TRE07;Gradiente;367,94;237,04;60,44;10,62
TRE07;Gradiente;375,5;242,89;60,73;11,34
TRE07;Gradiente;383,05;248,74;60,24;11,48
TRE07;Gradiente;390,6;254,6;59,36;11,55
TRE07;Gradiente;398,15;260,45;58,75;11,19
TRE07;Gradiente;405,7;266,3;59,06;10,46
TRE07;Gradiente;413,25;272,16;59,79;10,06
TRE07;Gradiente;420,8;278,01;59,96;9,88
TRE07;Gradiente;428,36;283,86;59,54;9,84
TRE07;Gradiente;435,91;289,71;59,14;9,87
TRE07;Gradiente;443,46;295,57;58,65;9,86
TRE07;Gradiente;451,01;301,42;57,83;9,84
