nuevo_X,nuevo_Y,Z,Unidad
1097048.372,1239573.904,115.774111,Jordan
1097040.14,1239575.061,84.81811208,Jordan
1097035.338,1239575.736,51.01707482,Jordan
1097035.338,1239575.736,24.17048391,Jordan
1097035.338,1239575.736,-1.930368364,Jordan
1097019.559,1239577.954,-51.66279437,Jordan
1097011.327,1239579.111,332.935184,Jordan
1097007.485,1239579.651,302.2153769,Jordan
1097007.485,1239579.651,271.7892405,Jordan
1097007.485,1239579.651,244.9426496,Jordan
1097007.485,1239579.651,218.0960587,Jordan
1097006.525,1239579.786,-26.50505785,Jordan
1096998.521,1239580.911,179.3284407,Jordan
1096996.92,1239581.136,146.5178676,Jordan
1096995.96,1239581.271,357.7122056,Jordan
1096988.516,1239582.317,124.1558251,Jordan
1096977.025,1239583.932,42.99068079,Jordan
1096972.909,1239584.51,10.52404496,Jordan
1096966.506,1239585.41,83.91243467,Jordan
1096963.305,1239585.86,-7.063825023,Jordan
1096948.898,1239587.885,334.5018132,Jordan
1096948.898,1239587.885,307.6552223,Jordan
1096948.898,1239587.885,284.5373246,Jordan
1096922.268,1239591.627,44.10256936,Jordan
1096920.085,1239591.934,16.85183962,Jordan
1096862.459,1239600.033,33.70032997,Jordan
1096808.263,1239607.65,31.04895246,Jordan
1096747.206,1239616.231,24.51733909,Jordan
1104891.284,1249717.964,60.24372292,Jordan
1104891.284,1249717.964,958.3199292,LosSantos_inf
1104886.794,1249712.259,1035.447289,LosSantos_sup
1104886.794,1249712.259,1052.441453,LosSantos_sup
1104884.549,1249709.406,1075.971834,LosSantos_sup
1104882.304,1249706.553,1019.106747,LosSantos_med
1104882.304,1249706.553,1013.224151,LosSantos_sup
1104875.57,1249697.996,970.0851197,LosSantos_inf
1104875.57,1249697.996,952.437334,LosSantos_inf
1104875.57,1249697.996,997.5372308,LosSantos_med
1104871.08,1249692.29,1058.97767,LosSantos_sup
1104868.836,1249689.438,429.9559206,Jordan
1104868.836,1249689.438,343.6778571,Jordan
1104868.836,1249689.438,257.3997936,Jordan
1104868.194,1249688.623,1034.513544,LosSantos_sup
1104867.04,1249687.156,175.5425896,Jordan
1104864.346,1249683.733,68.08718324,Jordan
1104864.346,1249683.733,526.9296118,Jordan
1104864.346,1249683.733,1013.224151,LosSantos_sup
1104862.101,1249680.88,872.0418657,Jordan
1104862.101,1249680.88,785.7638023,Jordan
1104862.101,1249680.88,699.4857388,Jordan
1104862.101,1249680.88,613.2076753,Jordan
1104855.367,1249672.322,1009.302421,LosSantos_med
1104848.633,1249663.764,972.6996065,LosSantos_inf
1104848.633,1249663.764,953.7445774,LosSantos_inf
1104844.143,1249658.059,1060.284913,LosSantos_sup
1104841.898,1249655.206,1005.380691,LosSantos_inf
1104841.449,1249654.636,1046.951031,LosSantos_sup
1104839.653,1249652.354,1013.224151,LosSantos_sup
1104823.94,1249632.385,1005.380691,LosSantos_med
1104821.695,1249629.533,1005.380691,LosSantos_inf
1104821.695,1249629.533,976.6213366,LosSantos_inf
1104821.695,1249629.533,955.7054425,LosSantos_inf
1104819.45,1249626.68,526.9296118,Jordan
1104819.45,1249626.68,440.6515483,Jordan
1104819.45,1249626.68,354.3734848,Jordan
1104819.45,1249626.68,268.0954213,Jordan
1104819.45,1249626.68,181.8173578,Jordan
1104817.205,1249623.828,1073.357347,LosSantos_sup
1104814.961,1249620.975,872.0418657,Jordan
1104814.961,1249620.975,785.7638023,Jordan
1104814.961,1249620.975,699.4857388,Jordan
1104814.961,1249620.975,613.2076753,Jordan
1104814.961,1249620.975,61.31328569,Jordan
1104812.716,1249618.122,1044.20582,LosSantos_sup
1104800.851,1249603.044,1010.983163,LosSantos_med
1104794.758,1249595.301,1008.6488,LosSantos_inf
1104794.758,1249595.301,981.8503102,LosSantos_inf
1104794.758,1249595.301,958.3199292,LosSantos_inf
1104794.758,1249595.301,986.425662,LosSantos_med
1104792.513,1249592.449,1072.050104,LosSantos_sup
1104776.799,1249572.48,1095.580485,LosSantos_sup
1104770.065,1249563.923,526.9296118,Jordan
1104770.065,1249563.923,440.6515483,Jordan
1104770.065,1249563.923,354.3734848,Jordan
1104770.065,1249563.923,268.0954213,Jordan
1104770.065,1249563.923,181.8173578,Jordan
1104770.065,1249563.923,1019.106747,LosSantos_med
1104769.616,1249563.352,995.1841927,LosSantos_med
1104767.82,1249561.07,1009.302421,LosSantos_inf
1104767.82,1249561.07,981.8503102,LosSantos_inf
1104767.82,1249561.07,958.3199292,LosSantos_inf
1104765.575,1249558.217,872.0418657,Jordan
1104765.575,1249558.217,785.7638023,Jordan
1104765.575,1249558.217,699.4857388,Jordan
1104765.575,1249558.217,613.2076753,Jordan
1104765.575,1249558.217,60.24372292,Jordan
1104763.331,1249555.365,1075.971834,LosSantos_sup
1104749.862,1249538.249,1099.502215,LosSantos_sup
1104745.372,1249532.544,1021.067612,LosSantos_med
1104740.883,1249526.838,1005.380691,LosSantos_inf
1104740.883,1249526.838,981.8503102,LosSantos_inf
1104740.883,1249526.838,960.2807943,LosSantos_inf
1104740.434,1249526.268,1000.674615,LosSantos_med
1104736.393,1249521.133,1075.971834,LosSantos_sup
1104722.924,1249504.018,1099.502215,LosSantos_sup
1104720.68,1249501.165,526.9296118,Jordan
1104720.68,1249501.165,440.6515483,Jordan
1104720.68,1249501.165,354.3734848,Jordan
1104720.68,1249501.165,268.0954213,Jordan
1104720.68,1249501.165,181.8173578,Jordan
1104718.435,1249498.312,1021.067612,LosSantos_med
1104717.259,1249496.818,58.74973048,Jordan
1104716.19,1249495.46,872.7549076,Jordan
1104716.19,1249495.46,786.4768441,Jordan
1104716.19,1249495.46,700.1987806,Jordan
1104716.19,1249495.46,613.9207171,Jordan
1104716.19,1249495.46,992.3082573,LosSantos_inf
1104713.945,1249492.607,964.2025245,LosSantos_inf
1104713.945,1249492.607,997.5372308,LosSantos_med
1104709.456,1249486.902,1076.625456,LosSantos_sup
1104695.987,1249469.786,1102.770323,LosSantos_sup
1104690.15,1249462.369,1027.34238,LosSantos_med
1104689.252,1249461.228,979.2358234,LosSantos_inf
1104688.611,1249460.413,1006.501185,LosSantos_med
1104682.518,1249452.67,1075.971834,LosSantos_sup
1104680.273,1249449.818,962.2416594,LosSantos_inf
1104673.165,1249440.784,461.5674425,Jordan
1104671.294,1249438.407,368.6343218,Jordan
1104671.294,1249438.407,282.3562583,Jordan
1104671.294,1249438.407,196.0781948,Jordan
1104669.64,1249436.305,64.57826678,Jordan
1104669.049,1249435.555,1102.770323,LosSantos_sup
1104666.805,1249432.702,887.7287864,Jordan
1104666.805,1249432.702,801.4507229,Jordan
1104666.805,1249432.702,715.1726594,Jordan
1104666.805,1249432.702,628.8945959,Jordan
1104666.805,1249432.702,542.6165324,Jordan
1104665.308,1249430.8,113.8407018,Jordan
1104664.56,1249429.849,1028.911072,LosSantos_med
1104660.07,1249424.144,975.967715,LosSantos_inf
1104660.07,1249424.144,1005.380691,LosSantos_med
1104654.234,1249416.727,1075.187488,LosSantos_sup
1104642.112,1249401.323,1100.155837,LosSantos_sup
1104638.969,1249397.33,999.1059229,LosSantos_inf
1104637.622,1249395.618,1029.564694,LosSantos_med
1104635.378,1249392.765,1002.439394,LosSantos_med
1104634.736,1249391.95,971.205614,LosSantos_inf
1104628.643,1249384.208,1075.318212,LosSantos_sup
1104623.779,1249378.027,390.9762996,Jordan
1104621.909,1249375.65,298.0431789,Jordan
1104621.909,1249375.65,211.7651154,Jordan
1104621.909,1249375.65,126.9131356,Jordan
1104621.267,1249374.835,834.5053057,Jordan
1104617.419,1249369.944,730.85958,Jordan
1104617.419,1249369.944,644.5815166,Jordan
1104617.419,1249369.944,558.3034531,Jordan
1104617.419,1249369.944,472.0253896,Jordan
1104617.419,1249369.944,72.0089134,Jordan
1104614.725,1249366.521,1097.933523,LosSantos_sup
1104609.664,1249360.09,1028.911072,LosSantos_med
1104609.562,1249359.96,993.6155007,LosSantos_inf
1104606.195,1249355.681,968.1242546,LosSantos_inf
1104603.95,1249352.829,906.9809163,Jordan
1104592.726,1249338.566,1013.224151,LosSantos_inf
1104585.992,1249330.008,1032.832802,LosSantos_med
1104584.496,1249328.106,1085.122538,LosSantos_sup
1104582.625,1249325.729,1099.502215,LosSantos_sup
1104580.861,1249323.487,973.4466027,LosSantos_inf
1104579.258,1249321.45,1013.224151,LosSantos_med
1104576.372,1249317.782,991.9347592,LosSantos_inf
1104572.523,1249312.892,393.5907864,Jordan
1104572.523,1249312.892,307.3127229,Jordan
1104572.523,1249312.892,221.0346594,Jordan
1104572.523,1249312.892,134.7565959,Jordan
1104570.279,1249310.039,1015.838638,LosSantos_inf
1104568.034,1249307.187,824.9811038,Jordan
1104568.034,1249307.187,738.7030404,Jordan
1104568.034,1249307.187,652.4249769,Jordan
1104568.034,1249307.187,566.1469134,Jordan
1104568.034,1249307.187,479.8688499,Jordan
1104568.034,1249307.187,24.94815149,Jordan
1104556.81,1249292.924,1038.061776,LosSantos_med
1104556.81,1249292.924,1014.531395,LosSantos_med
1104555.313,1249291.022,1095.580485,LosSantos_sup
1104554.565,1249290.071,911.2591673,Jordan
1104549.178,1249283.225,985.7720403,LosSantos_inf
1104543.662,1249276.216,1016.585634,LosSantos_inf
1104532.117,1249261.545,1052.441453,LosSantos_inf
1104530.621,1249259.643,1074.664591,LosSantos_sup
1104529.872,1249258.692,1041.329884,LosSantos_med
1104529.872,1249258.692,1099.502215,LosSantos_sup
1104527.628,1249255.84,1018.126314,LosSantos_med
1104525.009,1249252.512,315.8098049,Jordan
1104523.138,1249250.134,222.4607431,Jordan
1104522.497,1249249.319,758.8719383,Jordan
1104520.444,1249246.711,55.40692239,Jordan
1104519.546,1249245.57,989.6937705,LosSantos_inf
1104518.648,1249244.429,654.5641024,Jordan
1104518.648,1249244.429,568.2860389,Jordan
1104518.648,1249244.429,482.0079754,Jordan
1104518.648,1249244.429,395.7299119,Jordan
1104517.152,1249242.527,139.9855695,Jordan
1104511.914,1249235.871,1009.956043,LosSantos_inf
1104506.302,1249228.74,1076.952267,LosSantos_sup
1104505.18,1249227.313,916.2504603,Jordan
1104505.18,1249227.313,829.9723968,Jordan
1104502.935,1249224.461,1043.290749,LosSantos_med
1104502.935,1249224.461,1099.502215,LosSantos_sup
1104501.813,1249223.035,1032.832802,LosSantos_inf
1104496.201,1249215.903,1060.284913,LosSantos_inf
1104496.201,1249215.903,1068.128374,LosSantos_med
1104484.015,1249200.417,1012.663904,LosSantos_inf
1104482.732,1249198.787,993.6155007,LosSantos_inf
1104478.242,1249193.082,1086.756592,LosSantos_sup
1104475.997,1249190.229,1041.329884,LosSantos_inf
1104475.997,1249190.229,1079.239942,LosSantos_med
1104475.997,1249190.229,1053.095075,LosSantos_med
1104475.623,1249189.754,241.2969319,Jordan
1104472.371,1249185.621,678.9720733,Jordan
1104470.947,1249183.811,44.55680229,Jordan
1104470.261,1249182.939,149.572021,Jordan
1104469.263,1249181.672,580.4077503,Jordan
1104469.263,1249181.672,494.1296868,Jordan
1104469.263,1249181.672,407.8516233,Jordan
1104469.263,1249181.672,321.5735599,Jordan
1104464.773,1249175.966,1101.46308,LosSantos_sup
1104460.284,1249170.261,754.389961,Jordan
1104460.284,1249170.261,1009.792638,LosSantos_inf
1104455.794,1249164.556,926.946088,Jordan
1104455.794,1249164.556,840.6680245,Jordan
1104451.305,1249158.851,1068.128374,LosSantos_sup
1104449.06,1249155.998,1031.525559,LosSantos_inf
1104442.326,1249147.44,1049.826966,LosSantos_med
1104440.53,1249145.158,1063.422297,LosSantos_med
1104440.53,1249145.158,1093.227447,LosSantos_sup
1104440.081,1249144.588,1110.613784,LosSantos_sup
1104434.843,1249137.931,1086.429781,LosSantos_med
1104431.102,1249133.177,1015.838638,LosSantos_inf
1104426.238,1249126.996,163.5159504,Jordan
1104422.986,1249122.864,601.7441564,Jordan
1104420.947,1249120.272,40.85294603,Jordan
1104420.519,1249119.729,1032.272555,LosSantos_inf
1104419.878,1249118.914,503.3992308,Jordan
1104419.878,1249118.914,417.1211674,Jordan
1104419.878,1249118.914,330.8431039,Jordan
1104419.878,1249118.914,244.5650404,Jordan
1104415.388,1249113.209,1106.225181,LosSantos_sup
1104412.769,1249109.881,685.1060615,Jordan
1104409.776,1249106.077,1058.324048,LosSantos_inf
1104408.654,1249104.651,1104.077567,LosSantos_med
1104408.654,1249104.651,1072.050104,LosSantos_med
1104406.409,1249101.798,939.0677994,Jordan
1104406.409,1249101.798,852.7897359,Jordan
1104406.409,1249101.798,766.5116724,Jordan
1104399.675,1249093.24,1119.110866,LosSantos_sup
1104397.991,1249091.101,1033.323019,LosSantos_inf
1104386.206,1249076.125,1106.038432,LosSantos_sup
1104382.165,1249070.99,1105.776983,LosSantos_med
1104380.369,1249068.708,1084.59964,LosSantos_med
1104374.982,1249061.862,58.92063416,Jordan
1104374.982,1249061.862,1043.726497,LosSantos_inf
1104373.6,1249060.106,528.7396411,Jordan
1104373.6,1249060.106,183.6273871,Jordan
1104372.737,1249059.009,1074.664591,LosSantos_inf
1104371.134,1249056.971,1123.032596,LosSantos_sup
1104370.492,1249056.156,429.9559206,Jordan
1104370.492,1249056.156,346.5300245,Jordan
1104365.005,1249049.183,292.0615501,Jordan
1104363.384,1249047.123,611.9004319,Jordan
1104357.024,1249039.041,952.6155945,Jordan
1104357.024,1249039.041,866.337531,Jordan
1104357.024,1249039.041,780.0594675,Jordan
1104357.024,1249039.041,693.781404,Jordan
1104357.024,1249039.041,1099.011999,LosSantos_med
1104352.534,1249033.335,1091.658755,LosSantos_inf
1104351.412,1249031.909,1054.402318,LosSantos_inf
1104350.289,1249030.483,1075.971834,LosSantos_med
1104345.8,1249024.778,1132.1833,LosSantos_sup
1104335.474,1249011.655,1071.265758,LosSantos_inf
1104330.086,1249004.809,1104.992637,LosSantos_inf
1104327.841,1249001.957,1111.921027,LosSantos_med
1104327.841,1249001.957,1085.122538,LosSantos_med
1104324.314,1248997.474,34.92055104,Jordan
1104324.215,1248997.348,472.0253896,Jordan
1104324.215,1248997.348,122.830514,Jordan
1104318.862,1248990.546,1133.621267,LosSantos_sup
1104318.413,1248989.976,387.3160181,Jordan
1104316.089,1248987.022,322.9996435,Jordan
1104313.998,1248984.365,563.5324266,Jordan
1104312.128,1248981.988,214.6172828,Jordan
1104311.486,1248981.173,1074.85134,LosSantos_inf
1104307.638,1248976.283,993.9720216,Jordan
1104307.638,1248976.283,907.6939581,Jordan
1104307.638,1248976.283,821.4158946,Jordan
1104307.638,1248976.283,735.1378311,Jordan
1104307.638,1248976.283,648.8597676,Jordan
1104305.393,1248973.43,1094.109836,LosSantos_inf
1104302.251,1248969.437,1094.011793,LosSantos_med
1104300.904,1248967.725,1127.607948,LosSantos_inf
1104300.904,1248967.725,1128.261569,LosSantos_med
1104291.925,1248956.315,1107.345675,LosSantos_med
1104280.059,1248941.237,1097.261226,LosSantos_inf
1104278.082,1248938.723,19.3923671,Jordan
1104274.928,1248934.716,1114.628888,LosSantos_med
1104274.83,1248934.591,438.2381759,Jordan
1104273.966,1248933.494,1115.189136,LosSantos_inf
1104273.966,1248933.494,1145.909355,LosSantos_med
1104273.004,1248932.271,86.01509254,Jordan
1104269.477,1248927.788,1145.909355,LosSantos_inf
1104264.613,1248921.608,528.2368552,Jordan
1104263.811,1248920.589,310.265433,Jordan
1104262.742,1248919.231,177.5391068,Jordan
1104258.253,1248913.525,1046.024076,Jordan
1104258.253,1248913.525,959.7460129,Jordan
1104258.253,1248913.525,873.4679494,Jordan
1104258.253,1248913.525,787.189886,Jordan
1104258.253,1248913.525,700.9118225,Jordan
1104258.253,1248913.525,614.633759,Jordan
1104250.556,1248903.745,1118.550619,LosSantos_inf
1104240.856,1248891.418,1143.131463,LosSantos_inf
1104223.084,1248868.834,444.5732785,Jordan
1104222.586,1248868.2,51.31089312,Jordan
1104218.969,1248863.605,1141.660814,LosSantos_inf
1104215.281,1248858.918,360.3149949,Jordan
1104214.775,1248858.275,517.2284898,Jordan
1104213.702,1248856.912,242.7550111,Jordan
1104213.357,1248856.473,151.1565584,Jordan
1104208.867,1248850.768,986.8416031,Jordan
1104208.867,1248850.768,900.5635396,Jordan
1104208.867,1248850.768,814.2854761,Jordan
1104208.867,1248850.768,728.0074127,Jordan
1104208.867,1248850.768,641.7293492,Jordan
1104206.061,1248847.202,1092.445435,Jordan
1104202.133,1248842.21,1160.942654,LosSantos_inf
1104175.694,1248808.612,42.81381111,Jordan
1104165.842,1248796.093,542.6048606,Jordan
1104165.767,1248795.997,140.2470182,Jordan
1104163.972,1248793.715,436.8826128,Jordan
1104163.972,1248793.715,224.5998687,Jordan
1104160.979,1248789.912,325.3236318,Jordan
1104160.551,1248789.368,662.5094258,Jordan
1104159.482,1248788.01,1140.1456,Jordan
1104159.482,1248788.01,1053.867537,Jordan
1104159.482,1248788.01,967.5894732,Jordan
1104159.482,1248788.01,881.3114098,Jordan
1104159.482,1248788.01,795.0333463,Jordan
1104126.772,1248746.443,49.03877961,Jordan
1104116.457,1248733.335,494.8788052,Jordan
1104115.335,1248731.909,394.7346244,Jordan
1104114.586,1248730.958,731.216101,Jordan
1104114.586,1248730.958,303.0344718,Jordan
1104114.586,1248730.958,216.7564083,Jordan
1104114.586,1248730.958,130.4783449,Jordan
1104110.097,1248725.252,1162.249897,Jordan
1104110.097,1248725.252,1075.971834,Jordan
1104110.097,1248725.252,989.6937705,Jordan
1104110.097,1248725.252,903.415707,Jordan
1104109.388,1248724.352,606.2340724,Jordan
1104108.226,1248722.875,810.6014266,Jordan
1104077.672,1248684.048,39.32782874,Jordan
1104066.382,1248669.701,375.4269836,Jordan
1104065.201,1248668.2,258.1128355,Jordan
1104065.201,1248668.2,171.834772,Jordan
1104065.201,1248668.2,85.55670849,Jordan
1104062.956,1248665.347,605.4096054,Jordan
1104062.732,1248665.062,1122.640423,Jordan
1104060.711,1248662.495,1003.954607,Jordan
1104060.711,1248662.495,917.676544,Jordan
1104060.711,1248662.495,834.1997163,Jordan
1104060.711,1248662.495,752.8772936,Jordan
1104060.711,1248662.495,685.0036954,Jordan
1104055.876,1248656.351,502.4606971,Jordan
1104020.305,1248611.148,22.98728642,Jordan
1104017.013,1248606.964,51.87736525,Jordan
1104015.815,1248605.442,316.5822669,Jordan
1104015.815,1248605.442,230.3042034,Jordan
1104015.815,1248605.442,144.0261399,Jordan
1104014.818,1248604.175,427.1433666,Jordan
1104013.197,1248602.114,754.7634591,Jordan
1104012.448,1248601.164,663.8815127,Jordan
1104012.395,1248601.096,1108.839668,Jordan
1104011.326,1248599.737,863.1917113,Jordan
1104011.326,1248599.737,559.1402325,Jordan
1104009.455,1248597.36,985.0717314,Jordan
1103968.301,1248545.062,456.9920906,Jordan
1103966.43,1248542.685,365.7821544,Jordan
1103966.43,1248542.685,279.5040909,Jordan
1103966.43,1248542.685,193.2260274,Jordan
1103966.43,1248542.685,106.9479639,Jordan
1103966.15,1248542.328,1092.113955,Jordan
1103964.036,1248539.642,25.47104885,Jordan
1103963.624,1248539.119,719.3394977,Jordan
1103961.941,1248536.98,877.7462005,Jordan
1103961.941,1248536.98,791.824658,Jordan
1103961.941,1248536.98,632.5712179,Jordan
1103961.941,1248536.98,544.0426161,Jordan
1103959.868,1248534.346,972.6277799,Jordan
1103920.412,1248484.206,22.98728642,Jordan
1103918.915,1248482.304,428.2327361,Jordan
1103917.045,1248479.927,336.5474386,Jordan
1103917.045,1248479.927,250.2693752,Jordan
1103917.045,1248479.927,163.9913117,Jordan
1103917.045,1248479.927,77.71324817,Jordan
1103914.404,1248476.571,1044.334347,Jordan
1103912.555,1248474.222,939.0677994,Jordan
1103912.555,1248474.222,855.909294,Jordan
1103912.555,1248474.222,687.3640274,Jordan
1103912.555,1248474.222,601.0859639,Jordan
1103912.555,1248474.222,514.8079004,Jordan
1103912.106,1248473.651,770.9592709,Jordan
1103870.495,1248420.773,415.8827263,Jordan
1103867.659,1248417.17,301.6083881,Jordan
1103867.659,1248417.17,215.3303246,Jordan
1103867.659,1248417.17,129.0522612,Jordan
1103866.662,1248415.902,1021.50336,Jordan
1103863.811,1248412.279,43.99655512,Jordan
1103863.17,1248411.464,914.4876624,Jordan
1103863.17,1248411.464,713.0335339,Jordan
1103863.17,1248411.464,626.7554704,Jordan
1103863.17,1248411.464,540.4774069,Jordan
1103860.284,1248407.797,812.8891025,Jordan
1103820.145,1248356.789,443.9196568,Jordan
1103818.274,1248354.412,352.2343593,Jordan
1103818.274,1248354.412,265.9562958,Jordan
1103818.274,1248354.412,179.6782323,Jordan
1103818.274,1248354.412,93.40016881,Jordan
1103817.975,1248354.032,1012.374443,Jordan
1103815.166,1248350.462,22.83645064,Jordan
1103813.784,1248348.707,791.468137,Jordan
1103813.784,1248348.707,705.1900735,Jordan
1103813.784,1248348.707,618.9120101,Jordan
1103813.784,1248348.707,532.6339466,Jordan
1103813.186,1248347.946,893.8728303,Jordan
1103770.759,1248294.032,453.7239822,Jordan
1103768.889,1248291.654,362.929987,Jordan
1103768.889,1248291.654,276.6519235,Jordan
1103768.889,1248291.654,190.37386,Jordan
1103768.889,1248291.654,104.0957965,Jordan
1103768.589,1248291.274,984.464797,Jordan
1103765.297,1248287.09,24.42525414,Jordan
1103764.399,1248285.949,887.0157445,Jordan
1103764.399,1248285.949,800.737681,Jordan
1103764.399,1248285.949,714.4596176,Jordan
1103764.399,1248285.949,628.1815541,Jordan
1103764.399,1248285.949,541.9034906,Jordan
1103721.374,1248231.274,454.3776039,Jordan
1103719.503,1248228.897,365.0691125,Jordan
1103719.503,1248228.897,278.791049,Jordan
1103719.503,1248228.897,192.5129855,Jordan
1103719.503,1248228.897,106.2349221,Jordan
1103717.707,1248226.615,33.57595784,Jordan
1103716.884,1248225.569,975.967715,Jordan
1103715.014,1248223.192,888.4418282,Jordan
1103715.014,1248223.192,802.1637647,Jordan
1103715.014,1248223.192,715.8857013,Jordan
1103715.014,1248223.192,629.6076378,Jordan
1103715.014,1248223.192,543.3295743,Jordan
1103673.226,1248170.089,445.4782931,Jordan
1103672.363,1248168.992,1091.658755,LosSantos_inf
1103670.118,1248166.139,355.7995685,Jordan
1103670.118,1248166.139,269.521505,Jordan
1103670.118,1248166.139,183.2434415,Jordan
1103670.118,1248166.139,97.67841989,Jordan
1103667.873,1248163.287,1068.128374,LosSantos_inf
1103667.873,1248163.287,1047.53929,LosSantos_inf
1103666.697,1248161.792,932.9220577,Jordan
1103665.628,1248160.434,808.5811414,Jordan
1103665.628,1248160.434,722.3030779,Jordan
1103665.628,1248160.434,636.0250144,Jordan
1103665.628,1248160.434,549.7469509,Jordan
1103661.139,1248154.729,31.36552812,Jordan
1103658.894,1248151.876,1122.378974,LosSantos_inf
1103654.404,1248146.171,1126.954326,LosSantos_med
1103645.425,1248134.76,1094.273241,LosSantos_inf
1103645.425,1248134.76,1070.74286,LosSantos_inf
1103645.425,1248134.76,1047.212479,LosSantos_inf
1103645.425,1248134.76,1149.831085,LosSantos_med
1103645.425,1248134.76,1145.255733,LosSantos_sup
1103643.18,1248131.908,1129.307364,LosSantos_sup
1103631.956,1248117.645,1123.032596,LosSantos_inf
1103627.467,1248111.939,1032.179181,LosSantos_inf
1103626.446,1248110.643,1122.319554,LosSantos_med
1103622.603,1248105.759,481.1760933,Jordan
1103620.732,1248103.382,390.738619,Jordan
1103620.732,1248103.382,304.4605555,Jordan
1103620.732,1248103.382,218.182492,Jordan
1103620.433,1248103.001,924.8544986,Jordan
1103619.508,1248101.826,1088.093545,LosSantos_inf
1103618.488,1248100.529,1055.05594,LosSantos_inf
1103618.488,1248100.529,1153.752815,LosSantos_sup
1103618.488,1248100.529,1126.300704,LosSantos_sup
1103617.365,1248099.103,148.4826515,Jordan
1103616.243,1248097.676,828.5463131,Jordan
1103616.243,1248097.676,742.2682496,Jordan
1103616.243,1248097.676,655.9901861,Jordan
1103616.243,1248097.676,569.7121226,Jordan
1103613.774,1248094.538,47.10592689,Jordan
1103600.529,1248077.708,1112.574649,LosSantos_med
1103599.282,1248076.123,1026.732333,LosSantos_inf
1103591.55,1248066.297,1075.971834,LosSantos_inf
1103591.55,1248066.297,1052.441453,LosSantos_inf
1103591.55,1248066.297,1154.406437,LosSantos_sup
1103591.55,1248066.297,1130.876056,LosSantos_sup
1103573.592,1248043.476,1016.361536,LosSantos_inf
1103573.592,1248043.476,1104.731188,LosSantos_med
1103573.218,1248043.001,443.9196568,Jordan
1103571.347,1248040.624,351.5213174,Jordan
1103571.347,1248040.624,265.2432539,Jordan
1103571.347,1248040.624,178.9651904,Jordan
1103571.347,1248040.624,115.1479451,Jordan
1103569.693,1248038.522,903.8285207,Jordan
1103566.857,1248034.919,789.3290115,Jordan
1103566.857,1248034.919,703.050948,Jordan
1103566.857,1248034.919,616.7728845,Jordan
1103566.857,1248034.919,530.494821,Jordan
1103566.857,1248034.919,1066.167509,LosSantos_inf
1103564.613,1248032.066,1039.369019,LosSantos_inf
1103564.613,1248032.066,1141.334003,LosSantos_sup
1103562.368,1248029.213,44.20028136,Jordan
1103547.901,1248010.83,1102.116702,LosSantos_med
1103546.654,1248009.245,1013.224151,LosSantos_inf
1103542.913,1248004.491,1085.122538,LosSantos_med
1103539.471,1248000.117,1057.147529,LosSantos_inf
1103539.471,1248000.117,1140.288209,LosSantos_sup
1103523.832,1247980.243,475.293498,Jordan
1103521.962,1247977.866,387.1734098,Jordan
1103521.962,1247977.866,300.8953463,Jordan
1103521.962,1247977.866,214.6172828,Jordan
1103519.717,1247975.014,1036.754532,LosSantos_inf
1103519.717,1247975.014,1094.600052,LosSantos_med
1103519.717,1247975.014,1127.607948,LosSantos_sup
1103519.343,1247974.538,913.2200324,Jordan
1103518.697,1247973.717,1006.093733,LosSantos_inf
1103517.472,1247972.161,825.6941457,Jordan
1103517.472,1247972.161,739.4160822,Jordan
1103517.472,1247972.161,653.1380187,Jordan
1103517.472,1247972.161,566.8599552,Jordan
1103517.472,1247972.161,1107.345675,LosSantos_sup
1103512.983,1247966.456,142.6000563,Jordan
1103512.983,1247966.456,30.83074673,Jordan
1103512.085,1247965.315,1061.853605,LosSantos_inf
1103510.738,1247963.603,1146.562977,LosSantos_sup
1103501.759,1247952.193,1107.345675,LosSantos_sup
1103494.383,1247942.82,1045.718487,LosSantos_inf
1103494.383,1247942.82,1097.261226,LosSantos_med
1103492.779,1247940.782,1019.760368,LosSantos_inf
1103492.779,1247940.782,998.8444742,LosSantos_inf
1103492.779,1247940.782,1126.954326,LosSantos_sup
1103490.535,1247937.93,1079.893564,LosSantos_med
1103485.147,1247931.083,1148.131669,LosSantos_sup
1103483.8,1247929.372,1068.128374,LosSantos_inf
1103474.821,1247917.961,1104.731188,LosSantos_sup
1103474.447,1247917.486,447.8413869,Jordan
1103472.576,1247915.109,357.9386941,Jordan
1103472.277,1247914.728,892.4348626,Jordan
1103469.209,1247910.83,287.7040721,Jordan
1103468.087,1247909.403,796.45943,Jordan
1103468.087,1247909.403,710.1813665,Jordan
1103468.087,1247909.403,623.903303,Jordan
1103468.087,1247909.403,537.6252395,Jordan
1103467.638,1247908.833,1086.560505,LosSantos_med
1103467.445,1247908.588,1131.996551,LosSantos_sup
1103465.842,1247906.551,1044.597993,LosSantos_inf
1103465.842,1247906.551,1021.067612,LosSantos_inf
1103465.617,1247906.266,179.8564928,Jordan
1103464.239,1247904.513,995.2962422,LosSantos_inf
1103463.597,1247903.698,57.74807646,Jordan
1103463.597,1247903.698,6.052542548,Jordan
1103456.863,1247895.14,1068.128374,LosSantos_inf
1103456.863,1247895.14,1068.128374,LosSantos_med
1103456.863,1247895.14,1154.406437,LosSantos_sup
1103447.884,1247883.73,1107.345675,LosSantos_sup
1103441.149,1247875.172,1082.072303,LosSantos_med
1103438.904,1247872.319,1044.597993,LosSantos_inf
